Bigram,PMI
अंदर प्रवेश,6.308905079355922
दूसरे दिन,6.308772619960868
व्यवस्था लागू,6.308755107066278
पूजा महोत्सव,6.308645033719414
अन्य अतिथियों,6.30862979973047
सुनिश्चित करनी,6.30852108247151
तब तक,6.3085108435920665
18 वर्ष,6.308403074279255
स्कूल भेजने,6.308380129708051
उनकी चूत,6.308348699144748
शिकायतें मिलने,6.308345148280779
हर महीने,6.308244892907684
केंद्रीय बैंक,6.308120091434839
अक्सर देखा,6.308101982794135
पड़ोसी राज्य,6.308039767126743
बड़े बदलाव,6.308030519578724
संयुक्त संसदीय,6.307929085958721
दो सौ,6.307911709366353
तैनात किए,6.307898072832026
प्रक्रिया शुरु,6.307680913873198
सेनेटाइज किया,6.307535435803111
जड़ दिया,6.3075241761847
खर्च आता,6.3073828514181125
करीब 60,6.307320276460621
परिश्रम करना,6.307253058467481
- II,6.30711790320401
निकाल दिया,6.307038849224691
वसूलते हैं,6.306956506662755
बड़ा नुकसान,6.30684606947922
सार्वजनिक स्थान,6.306749638934084
काट लिया,6.3065348808720865
मांगी गई,6.306471887960119
जाने वाले,6.306289071872255
लेकर कहासुनी,6.306255373795877
सुरेंद्र यादव,6.3059564595437765
फूले नहीं,6.305950525079458
टीवी पत्रकार,6.305735036347112
हाे गई,6.305731504013524
आसान बनाने,6.3057148143951505
खिसक गए,6.305667648120733
गंगा पार,6.305518242652609
डेवलप करने,6.305296866259277
विधानसभा अध्यक्ष,6.305145745629977
सरकारी कॉलेजों,6.305075103787855
यही कहता,6.30493290240485
5 अगस्त,6.304913854994814
किसी चमत्कार,6.3048172252071115
1 डायरेक्ट,6.304815883994733
मुस्लिम महिलाएं,6.304311834049942
सुरक्षा उपकरण,6.304265435485372
अपने बहनोई,6.3041469064973485
विदेशी खिलाड़ी,6.30393145833271
सिंह पुरी,6.303920563527987
काफी मुश्किल,6.303749708755133
वरीयता दी,6.303712397251983
सूचना आयुक्त,6.303675330852385
घरेलू स्तर,6.303341992955396
इतनी अच्छी,6.303310199608924
जिन राज्यों,6.303243194129087
बहुत हद,6.303226921952539
संबंधी परेशानी,6.3032199290854125
बड़ा कदम,6.303168721155689
राजीव शर्मा,6.302947660781227
स्कूल सर्टिफिकेट,6.302886822676218
63 लाख,6.302640189005027
दूर संचार,6.302532611663991
संबंधित समस्याओं,6.3025117141253615
खेले जाने,6.302424040896307
- पीसीआर,6.302381412324468
सक्रिय रहते,6.302287529376784
स्कूल परिसर,6.302225449261739
नाकाम रही,6.302159020335532
पारी घोषित,6.30212900504392
20 नवंबर,6.301996294419699
धू -,6.301959747122965
बसपा नेता,6.301853431223298
36 मिनट,6.301768208899644
एफएमपी सी,6.301561531131204
जरूर लें,6.301490185884747
भारी छूट,6.301472895889633
खोली गई,6.301369165339567
बजट प्रस्तुत,6.301253938467831
आसानी होगी,6.301244981667145
मिलने वाली,6.301068349228573
सभी थानों,6.301018024134987
ले पाएंगे,6.300811309699983
अगले आदेश,6.300779168989075
बदल चुका,6.30073397344253
. j,6.30066461105279
जिम्मेदारी लेते,6.300594656575042
विशिष्ट सेवा,6.300570789422276
उससे जुड़े,6.300423707305773
सारा खर्च,6.300419133744821
बाहर स्पॉट,6.300229762515393
मध्यम स्तर,6.300225514904089
मंडल स्तरीय,6.3001806860102345
भनक तक,6.3001787569254875
स्पेंड कर,6.300153083761367
वायरल हुआ,6.300081764386314
बहुत अच्छी,6.299823598611502
महत्व माना,6.299767010586944
चाह रही,6.299740686715616
पूर्व प्रदेशाध्यक्ष,6.299660321806326
मोर्चों पर,6.299289565703063
लाख 97,6.299267243823148
हो सकती,6.299179783206437
आपका शरीर,6.2991697638009665
आज तड़के,6.2991311302841995
लाभ पाने,6.299088657411605
35 वें,6.299043084964683
शूटिंग खत्म,6.298686816152406
थाने पहुंचे,6.298594687004745
साबित होंगे,6.298524131966018
सपने देखते,6.298455328201463
व उपविजेता,6.298413565320045
जीवन रेखा,6.298124660195547
निकाली जाती,6.298007306853653
फैलाने वाला,6.29798896730611
अपने आराध्य,6.297961709281143
अन्य व्यवस्थाओं,6.2977869467145124
अनुकरण करने,6.297739515081195
वैक्सीन लगने,6.297681684104917
उसकी माँ,6.297591618632454
6 महीनों,6.297450679380928
अपनी चूत,6.297239472660819
स्कूल बैग,6.2971872534771896
पर अड़ा,6.297160425441106
सार्वजनिक रूप,6.297158748628618
15 फीट,6.2971436304174
सुरक्षित तरीके,6.29703975608038
खरीद मूल्य,6.296887710465417
जिन जगहों,6.2968834838956065
लिखती हैं,6.296824959578759
आनंद प्रकाश,6.296819941105377
96 लाख,6.296793931069339
दिला सकता,6.29654564646936
टेस्ट खेलने,6.296525126395387
प्रचारित किया,6.296413359911189
प्रभारी प्रियंका,6.2963955262107305
चुनते हैं,6.296365822416172
बताने वाले,6.29629578106713
79 लाख,6.296036411996599
जैसे नारे,6.295704194385609
किया जाएगा,6.29554355711402
परीक्षा केंद्र,6.29543728177237
पार्षद पद,6.295403114725721
कक्षा 8,6.295366303382635
बात बताई,6.295239623578633
पहुंच पाता,6.295232599734171
लागू लॉकडाउन,6.295209668621931
हार स्वीकार,6.295124935021539
राम बाबू,6.295002267819055
इन लक्षणों,6.294754415249244
घटित होने,6.294693777523862
एक कटोरी,6.294602880501626
कुल 51,6.2944950074944375
महामंत्री पद,6.294108576124286
अभिभावक बच्चों,6.294073401010105
देश भक्ति,6.294047291540008
साबित होगी,6.293997863335796
वागत किया,6.2937111769880625
खिलाफ कड़ी,6.293696957476257
मेट्रो सेवा,6.293604243111837
डाॅ .,6.293588546918646
ले ली,6.293583725159107
इसके उपरांत,6.293443923097083
लाख क्विंटल,6.293234682770574
हाथ पकड़ा,6.293016916860375
देवी माँ,6.292991707553554
उसकी आंखों,6.292744378320813
दर्शन किए,6.292575206498453
अपनी नानी,6.29206365228863
सहित कई,6.291944781628346
चलें कि,6.291756549823642
ssc .,6.291619471449783
जान मारने,6.291618499039416
दोनों छोर,6.2916013672166775
प्रतिनिधित्व करेंगे,6.291473054493361
52 प्रतिशत,6.291278653182236
मुख्य रुप,6.291219077089243
आगे बढ़ती,6.291182004539839
मुकेश शर्मा,6.291160156986178
सीखना शुरू,6.290683830792458
अवशोषित करने,6.290603333799566
Mr .,6.290571382016917
इन हरकतों,6.290468612440803
या डेबिट,6.290359202008418
जिसकी शिकायत,6.290263053453076
डी प्लान,6.290216882933493
कप 2021,6.2900885404429285
संबंध स्थापित,6.2897317109116875
पत्रकार संघ,6.289704421457751
बाजार मूल्य,6.2896633957496935
वाली दुर्घटनाओं,6.289634901347304
चटकाए थे,6.289239754875892
खर्च होंगे,6.289037942308649
चुनौती देता,6.2889027399021655
कमाए थे,6.288567326506278
45 किलोमीटर,6.288509711804259
स्थानीय लोगो,6.288473929094941
हुए सिलसिलेवार,6.288333706795607
हीरो बन,6.288325909708791
35 प्रतिशत,6.287808124383763
ये जानकर,6.287712625446735
हम आपको,6.287635711610756
82 लाख,6.287541617831143
जल जीवन,6.287276491173776
लश्कर -,6.287131158779207
पाँच वर्ष,6.287129115242438
पीछे छूट,6.287026411448721
हम आपसे,6.286852268384712
विपिन सिंह,6.286607084693535
काफी अहम,6.286551686844368
इसके अतिरिक्त,6.286482469448664
रहे हैैं,6.286465973815132
महत्वपूर्ण माना,6.286415639859844
जबकि निफ्टी,6.286227648815732
मोबाइल चार्ज,6.285866053765527
वाली बेंच,6.285800837929823
उस दौर,6.285523297691505
2019 लोकसभा,6.285415355310075
फिल्म 2.0,6.285346628023161
सुरेंद्र शर्मा,6.285341329845289
झोंक दिया,6.285319926787876
उदयपुर जिले,6.285314726924362
कोई आपत्ति,6.284863156908334
कोरोना संदिग्धों,6.284784199870346
डीके सिंह,6.284733229175545
ऑफ पब्लिक,6.284707538102305
संक्रमण रोकने,6.284697086472601
घायल बदमाश,6.284531247757078
पुराने मॉडल,6.284217693925273
बेच दिया,6.284183994543908
निकालना शुरू,6.284055962414076
लाइसेंस जारी,6.283983768987675
स्वादिष्ट होता,6.283950198353236
समाप्त सप्ताह,6.28393659298536
महेश कुमार,6.283821700636494
विदेशी भाषा,6.28354033104015
तापमान 40,6.283424804552034
यातायात माह,6.283400849442474
मदद मुहैया,6.28327836665729
तरह क्षतिग्रस्त,6.28305031280262
भारतीय रेल,6.282968972393514
आमादा हो,6.282947117950386
प्रतिशत मतदाताओं,6.2828604156939365
झगड़ा होता,6.282826713401384
बहा रहे,6.2827428877724145
जल ग्रहण,6.282742750036164
चीन सीमा,6.282639204132494
बनाकर खेल,6.28260353176768
हजारों लोग,6.282503974917463
फिसल गई,6.282461724690676
पूर्व प्रधान,6.2821197662674395
ब्लॉक अध्यक्ष,6.282110404973433
निरंतर जारी,6.282057164673612
टैग करते,6.281400585398903
सरकारी स्कूल,6.281189150497748
सीमा तय,6.281189022595398
पहले आओ,6.281102945794526
लीग मुकाबले,6.281092807655195
अपराध रोकने,6.2808155086013375
दोनों कीमती,6.280699163259682
करीब बारह,6.2805856377920275
का सामना,6.280577887413781
शानदार शुरुआत,6.2805657913089465
रुपए स्वीकृत,6.280547499599515
बैठक आयोजित,6.280365829939476
घेराव किया,6.280285047921223
इससे आहत,6.280065939921839
कांग्रेस पार्टी,6.280020388289383
उठने वाली,6.279825837273001
मीटर लंबे,6.279821129846285
पूरे विधि,6.279800434108467
अर्जित किए,6.279722892658848
सत्येंद्र सिंह,6.27950989281295
सकारात्मक जवाब,6.279507982257183
निभा चुकी,6.279435406356151
ब्लाक अध्यक्ष,6.279379209521697
लागू करवाने,6.279305830687317
- ए),6.279292556307775
13 मार्च,6.279148319028568
सपा विधायक,6.278977528416073
बीच समन्वय,6.27887553868057
निकालना होगा,6.278865207374245
समझते हुए,6.278693270347602
जबरदस्त तेजी,6.278546853922097
उक्त व्यक्ति,6.2785443868758914
सहयोग बढ़ाने,6.278522568498198
सेहत खराब,6.278501857613593
वादा करता,6.2784532148457775
बड़ी आसानी,6.2783963507040195
ट्रेन सेवाएं,6.278394670055912
अपने हुनर,6.278359572927747
खड़े हों,6.278313914366645
विधानसभा निर्वाचन,6.2782711886531235
प्रत्येक माह,6.278054833767974
बज रहे,6.278034703467918
ख़त्म हो,6.2779902699669385
आर एंड,6.277949088028091
का जायजा,6.277935591388678
बड़ी दुर्घटना,6.2779292928343935
तीनों दलों,6.27765150192221
संस्थापक अध्यक्ष,6.277628706515824
वो कहती,6.27747866923232
नीरज शर्मा,6.277451321781063
ढांचा क्षेत्र,6.2772239835187875
- तर्रार,6.27721767303767
आकर्षित करने,6.277206997818875
रोजगार देने,6.277142027567007
24 गेंदों,6.277049410840942
भारतीय विकेटकीपर,6.276844035597774
ऐसा क्यों,6.276832588521628
अपने अनुभवों,6.276473450236708
नेता संजय,6.27640119249813
डाल देता,6.276398002231072
पर खरा,6.276361491910849
हजार 700,6.276257678727809
सब मिलकर,6.276247263918783
रुपये बकाया,6.276237621538063
कुल आय,6.276061073225733
कैंप लगाने,6.275829716497188
साल 2015,6.275704651843594
gmail .,6.275686116545975
कबीर सिंह,6.275655868781135
प्रताड़ित करते,6.275652318209335
सभी शाखाओं,6.275627421032377
पड़ने लगा,6.275438969995248
आक्रोशित किसानों,6.275412031477891
आर्थिक राजधानी,6.275376616608813
सेहत अच्छी,6.275263717513634
बाहर खड़े,6.275237735826536
मुख्य स्रोत,6.2752001997238676
फूल देकर,6.275119155150107
42 लाख,6.275019697576471
बरपा रही,6.2749979421460464
इसकी स्थापना,6.2749599670475105
कराया जाए,6.2745047258027835
रीति -,6.274440718743678
सलाह देती,6.2743034476465125
11 अगस्त,6.274214940233861
नहीं हटे,6.274195813835617
चिकित्सा कर्मियों,6.274178272414897
56 लाख,6.27416502039455
20 सितम्बर,6.273987306253855
ठप हो,6.273818519290656
विभिन्न देशों,6.273686868532264
अध्यक्ष नियुक्त,6.273641730520984
किया जायेगा,6.273638931308291
आगे लिखते,6.273565162628993
कार खड़ी,6.273547162497576
एसिड होता,6.273527793740753
बुधवार रात,6.273402488781489
मेरा पहला,6.273188549517876
ख़त्म होने,6.273091414052823
कनपटी पर,6.273044950126384
खुला रखने,6.272867399283427
फरवरी 2014,6.2727843172163755
सबसे खूबसूरत,6.27275139198624
वाले गिरोह,6.2727328091165715
जिस कारण,6.272727902101863
मि .,6.272712452426953
सैन्य कार्रवाई,6.272678167784307
लिपि सिंह,6.2726684097329155
कई बिंदुओं,6.272575372993425
साढ़े 12,6.272323143003598
गर्म करें,6.272210151326342
अपनी ताकत,6.272004953794073
नारा दिया,6.271781536960357
वित्तीय प्रबंधन,6.271667158800245
दिक्कत ना,6.271640250373841
नवंबर माह,6.271417799839164
""" अरे",6.271292701675066
आने वाला,6.271213300694554
भूमि प्रदूषण,6.270863562648671
गृह विभाग,6.270786700341854
पर अड़ी,6.270781898617815
अप्रैल 2008,6.27062672655106
22 वां,6.270411170276843
दरें कम,6.270150668126635
होमपेज पर,6.27012746674409
बुलाया गया,6.270106206255234
छाई रही,6.27008663513611
इतना प्यार,6.270060665816776
कृषि विस्तार,6.270046199164594
सॉन्ग ',6.269624481700633
चढ़ गए,6.269613476009334
19 मई,6.269591034419
अधिकांश क्षेत्रों,6.2695239362071495
उप चुनाव,6.269501897944914
फोन आया,6.2693699624358015
45 प्रतिशत,6.269205399996041
्र .,6.269158403837353
पोस्ट साझा,6.268997080289517
सदस्यता लेने,6.268993290614488
घंटो तक,6.268975257389782
डिलीट कर,6.268843536597031
निभा सकते,6.2684157647590855
अपने जीजा,6.268391103938849
मंजूरी देने,6.268239770745818
हालत ठीक,6.268212243491168
मुखिया संघ,6.26798190144861
साल 2016,6.267942230145621
गुजरात हाईकोर्ट,6.267645300874488
शुक्रवार रात,6.26751047919846
गुरुवार देर,6.267507717574819
उनके पिताजी,6.267366744624645
जितना बड़ा,6.267358195832865
देवेंद्र सिंह,6.2671291735224335
कर सकते,6.267080195790566
अहम कदम,6.267058969637159
बरसा रहे,6.266744640944884
अपनी कमियों,6.266643750956062
का भंडाफोड़,6.266609495041542
चिकित्सा संस्थान,6.266507276881043
हवा चली,6.266461481901448
बढ़कर 3,6.266451236316815
इन चीजों,6.266394584002967
25 वां,6.266200165324138
लोकायुक्त पुलिस,6.266172471537948
पटना बिहार,6.266118810086276
विपक्षी नेता,6.266116837250454
सुधर रही,6.2661134822675395
करीब 1.5,6.266062065335632
दुख हुआ,6.265980702868055
हमीरपुर जिला,6.265967388497166
हर जगह,6.265697895666494
आबादी वाले,6.265676534872903
पेट भर,6.265616820009684
अनिल गुप्ता,6.265571634213573
अपनी बारी,6.265543487759269
बहुत कठिन,6.265478649657593
फोर्स मौके,6.265475926897713
लपेट कर,6.265452947396257
जैसी बातें,6.265437240524971
दो भाईयों,6.265416455103076
आखिरी दिन,6.2653821205515765
मजदूर दिवस,6.265303144128965
अन्य बीमारियां,6.26525564682043
देखकर खुश,6.2650877623283465
का हवाला,6.264932686939824
संभालते ही,6.264840070026385
बचा सकते,6.264780342097077
विकास योजनाओं,6.264628850458321
अपने स्वार्थ,6.264469893345662
मुझसे मिलने,6.264403847360885
मंत्री वीरेंद्र,6.264300074344655
लक्षण नजर,6.264027988758747
गंवा दिया,6.263867514658145
बनाए रखा,6.263824248805858
खाता संख्या,6.263671600249081
सचिव अजय,6.263533673466033
उचित उपचार,6.263172245908018
वीडियो बनाकर,6.262979223987006
कामयाब होंगे,6.262769407060331
बुलावे पर,6.262514282634215
पांच साल,6.2624852295324684
31 वर्षीय,6.2623687424271495
अधिकार मंच,6.262175172807225
महिला दिवस,6.2621280937911745
बजे रवाना,6.26198802145569
30 फीट,6.26191769050168
सूख जाने,6.261911139667675
परियोजना अधिकारी,6.261851595737768
बनाते समय,6.261825100992577
लाद कर,6.261746657775145
फायदा मिला,6.261655419284175
बनाना मुश्किल,6.2616375841872465
अचानक धन,6.261460604724665
फैलाई गई,6.261291024815066
राष्ट्र निर्माण,6.260997926212301
मतगणना होगी,6.2608936872858125
ममता देवी,6.260875207146086
भरना होता,6.260740760271573
नज़र आने,6.260672240364159
अपना पंजीकरण,6.26052697880531
जीवन जीते,6.260321477973753
उसके परिजन,6.259982079722541
जुटाई गई,6.25996708690359
देना पड़ा,6.259939670884979
काफी लाभकारी,6.259808247742395
ज्यादा कमाई,6.259643812521166
आपने अक्सर,6.259548808530871
ऑफ बिजनेस,6.259415968985412
आधिकारिक भाषा,6.259414986359787
निगम प्रशासन,6.259403581775468
लीटर विदेशी,6.259223198294599
हजार 600,6.259131618700949
संबंधी समस्या,6.259100276305011
परिवर्तन रैली,6.259088668764121
सौरभ शर्मा,6.2587874775160275
रची जा,6.25876021366136
का तांता,6.258674834627271
सलाह दे,6.258558877364728
सभी बाधाओं,6.2583710755999995
आकर्षित होते,6.258279084176002
डिस्प्ले बोर्ड,6.258202688412312
डेयरी विकास,6.257949276927964
उचित तरीके,6.257583359524587
9 सितंबर,6.257402274767098
स्वस्थ जीवन,6.257384285500811
वरिष्ठ पदाधिकारियों,6.257102247872713
साथ छेड़खानी,6.256980653396706
आकर्षक बनाने,6.256964073976254
लाख 81,6.256649284712244
कुल एक्टिव,6.256500003494099
भेजे जाते,6.256438675084441
कमी आती,6.25642364016642
सब ठीक,6.256379322452831
लिमिटेड कंपनी,6.25618028224094
तीन विकेट,6.2561462991255645
कई खुलासे,6.256137348131449
हराया था,6.256125558624906
द्वारा वहन,6.256092483156757
उद्योग लगाने,6.256022022484893
करता है|,6.255940114116633
खेल खेलने,6.255886030491127
हरियाणा हाई,6.255746415338575
प्रभावित जिलों,6.255327781323266
साबित हुआ,6.2550711163528145
पर माल्यार्पण,6.254912559900877
थाना परिसर,6.254884410659192
अनुरोध करता,6.2546433094981815
अनशन शुरू,6.2546016882626985
25 किमी,6.254366098588964
मुंह बंद,6.254294326834641
प्रति डॉलर,6.254146837269796
RP -,6.254015030590715
कंधों पर,6.253844687875149
खुलने लगी,6.2536418402348755
घंटों लाइन,6.253627422583528
नदी खतरे,6.253626661492535
रंगाई -,6.253582113846014
प्री परीक्षा,6.253560225960148
बनाया जायेगा,6.253467949690907
अपने भांजे,6.253317794226301
पहाड़ी क्षेत्र,6.2533074770613535
तक पहुंचाते,6.253293635157513
भागलपुर जिले,6.253228497129139
विवेक शर्मा,6.253135236963087
खिलाफ रोष,6.253113270922308
मिनट तक,6.25310433347538
हासिल किये,6.252786351076121
20 वर्षीय,6.252664423061234
इन सुधारों,6.252604652011463
किशोर कुमार,6.25247215395516
रखा जाए,6.252404657246051
प्रवर्तन अधिकारी,6.252371063273601
विमानन क्षेत्र,6.252317634798929
ये बातें,6.252304342879723
निवासी राजू,6.252116006197657
जिसे दर्शकों,6.251970605232727
खासियत ये,6.25179186696784
twitter .,6.251640642579324
जुड़ी हुई,6.251586445293836
मांगी गयी,6.2515621281987
19 02,6.251514862023309
लाख 98,6.251298097231314
सहारा इंडिया,6.25108832824823
का जिम्मा,6.25103675821616
उलमा -,6.250794296474394
लोग घबरा,6.250788349222524
काट ली,6.2507469458498015
उच्च गति,6.250448227776
अजय गुप्ता,6.2502209671892555
ठहरा रहे,6.250103770720125
31 वें,6.249964597653526
गरीब वर्ग,6.2499623669172255
दोगुनी करने,6.249939936229901
मॉडल स्कूल,6.2498768213897895
कराया जाये,6.249782296391515
छोड़ देना,6.24972312978241
इसका उदाहरण,6.249665443168478
उसका चालान,6.24956287790192
दर्ज करवाने,6.249441750890568
उसकी पहचान,6.249201175404279
20 लाख,6.2491334712117
करवाई गई,6.249039444131426
संकेत मिल,6.248857632925962
बीजेपी कार्यकर्ताओं,6.248717718244978
लग जाते,6.248684294628233
सुनील शर्मा,6.24861863957335
उनका इलाज,6.248539649025614
प्रदर्शित करती,6.248427259572824
खुराक दी,6.248398141360557
पार चली,6.248309046476975
सुंदर बनाने,6.248240402426917
शराब बिक्री,6.247962515312619
खुले मन,6.247887208614614
ताजा खबर,6.247700662602276
काफी सराहनीय,6.247599190047177
पुराने दोस्तों,6.247494537198351
अनिल वर्मा,6.247454943266889
सर्वाधिक महत्वपूर्ण,6.247324715254436
मुख्यमंत्री एचडी,6.247237020759205
बीज उपलब्ध,6.247181099717011
तीन दशक,6.247118783340761
ऑफ हेल्थ,6.247113294732442
सूचना दी,6.247079018295782
फोन जिनकी,6.247078415739719
खिलाफ धारा,6.246956997059221
कुल 43,6.246912267079242
सुविधाएं देने,6.246827524210553
का अंबार,6.246692248792372
आरोप लगाना,6.246683499571666
पहुंच पाई,6.246640146968671
नये भवन,6.246583002415791
प्राथमिक स्तर,6.246310711021157
माह पूर्व,6.246204020540009
सिंह चौटाला,6.2461752823212295
कुमार जायसवाल,6.245893409405888
20 अप्रैल,6.245649863130761
दवा खाने,6.2454528644863325
पांच मिनट,6.245368239921126
बीच आपसी,6.245312714827488
फैलाते हैं,6.245194479007534
राकेश मिश्रा,6.24516780038736
खाली रह,6.245123306462009
बैठे रहते,6.244971663821875
गुजर चुके,6.244900894532059
क्या फर्क,6.24477389736789
जदयू विधायक,6.244691910201564
रुपये आवंटित,6.244595468921829
कर सकेंगे,6.244536782975091
तीसरे सप्ताह,6.244532014823025
सेवा केन्द्र,6.24446295397261
अपने फेवरेट,6.244412241004409
बुधवार देर,6.244219974613639
इसे डाउनलोड,6.244147079136019
हटा दिए,6.2441011344246125
बताई गई,6.244054028439197
आरपीएम पर,6.244049088981543
अधिकतम 50,6.243896588278229
जल सप्लाई,6.243889007035842
इसकी जिम्मेदारी,6.2438654531713125
तारीख निर्धारित,6.243642256010369
लटक रहा,6.243542600837781
20 फीसद,6.24351703331876
चिंता बढ़,6.243453714542636
स्वीकार्य नहीं,6.243396816141414
आगे बढ़ती,6.243309098403025
शूटिंग पूरी,6.243284292097761
15 सालों,6.243245591111081
रूटों पर,6.243036908134911
पीछे छोड़कर,6.243029675318223
मुकर गया,6.242968910908027
लाभ मिल,6.242803287222666
खोला जाए,6.2427233199748065
- बधिर,6.242693797703278
इसका प्रसारण,6.242468202493752
स्थल निरीक्षण,6.242445430357796
वीजा जारी,6.242287097867939
कार क्षतिग्रस्त,6.242251741347679
लिपट कर,6.2421474803258015
तर्क दिया,6.2420721327129405
रोमांटिक फिल्म,6.24200417592632
माथे पर,6.241927907725528
समर्थन जताया,6.241910150051425
इंडिया मुस्लिम,6.241589935951604
45 फीसदी,6.241510819660287
रसोई घर,6.241501362457147
न मिलने,6.241457432821424
किये जाएंगे,6.241424694706783
निराशाजनक रहा,6.241397329006224
संयुक्त प्रेस,6.240863665011994
55 लाख,6.240799968335663
ठहरा दिया,6.240758160967184
अपडेट किए,6.240638188276138
स्टारर ',6.2405507836984135
उम्र 18,6.2405261722199254
वीडियो संदेश,6.240273273159394
जुबां पर,6.240211888839802
चक्काजाम कर,6.240132073654539
91 दिन,6.2400795827303
कुछ सीखने,6.239799951037496
आदर करते,6.239696748091117
जिन जिलों,6.239657851043369
सुबह करीब,6.239475882054673
ठीक वैसे,6.239419242177275
निवासी प्रदीप,6.239407095446774
पत्र भरने,6.239222903136389
150 रन,6.239084652634865
मेंटेन करने,6.239040141475545
जानकारी एकत्र,6.23900656635276
आवेदन मांगा,6.238926789540905
वंचित होना,6.238891494305432
केंद्रित करना,6.2387719254493925
बीच हिंसक,6.238689385794111
अध्यक्ष मनोज,6.238602030594
बड़ी अर्थव्यवस्था,6.238445169097458
एक्शन लेने,6.2384391012264055
इस संबध,6.238342741652557
स्थानों पर,6.238055973041098
1000 रन,6.237898913306036
उनकी कप्तानी,6.237890374144803
गलत दिशा,6.237871698890767
मेरठ मंडल,6.237759875532779
आगामी दिनों,6.237711456568408
यापन करते,6.23767256821866
डॉलर खर्च,6.237603989180212
ओवरफ्लो हो,6.237550577339506
मो .,6.237523950899035
- लिखाई,6.237502374178153
स्कूल प्रधानाचार्य,6.2373698265411885
10 +,6.237316864485551
गति देने,6.2372640607299905
गलत इस्तेमाल,6.237124242227705
भरपूर होता,6.237024691297765
प्रवेश शुल्क,6.236986529848247
अपने मनपसंद,6.236690393626673
हिंदू देवी,6.236561134993957
लगभग 75,6.236476377890579
सवार यात्रियों,6.2364758724378255
पैसा मिलता,6.236331373246746
सचिव अमिताभ,6.236314385274878
. i,6.236268177153702
सामान जल,6.23625853054116
जरूर करें,6.236171187066643
एसपी कार्यालय,6.236129459148669
विजय शाह,6.2356956562793435
मिलना शुरू,6.235406960208211
अपने सहयोगियों,6.235381256641968
आतंकी समूह,6.235355762917539
अपनाए हुए,6.235303842654487
अपलोड करना,6.235246767681448
प्रति आक्रोश,6.235208195456011
उत्पादन आयुक्त,6.235144174027963
ढह गया,6.235100667574687
बवाल हुआ,6.235098914435479
नम हो,6.234943057401323
का भंडाफोड़,6.234921280409875
रह सकती,6.23485761699913
बुंदेलखंड क्षेत्र,6.234807928306125
हो पाएगा,6.234745037808058
काफी अच्छा,6.234657784785978
सलाम करते,6.234607218599328
उनकी उपज,6.234529793567394
नवंबर 2014,6.234508868818979
बढ़ावा देते,6.234479386749368
गनीमत यह,6.234457169629368
हादसा होते,6.234332496558182
विसर्जित करने,6.234330344905134
सुरेश शर्मा,6.234250005335443
बांटा जाता,6.2341617680372075
परिणाम प्राप्त,6.2341357385612115
महावीर सिंह,6.234121745066396
सीरीज 47,6.2339854606692935
13 गेंदों,6.23374487728381
- रेगुलर,6.2336842402250685
अपने पसंदीदा,6.23365704700943
समय बर्बाद,6.233284815392425
का झांसा,6.233260146039953
जुड़े तमाम,6.233121773626825
साध रहे,6.23298753985057
बुलाई जाएगी,6.232710258556991
काफी परेशान,6.2326287079489955
- डंडों,6.232581815233462
दे पाएंगे,6.232567349907907
मुस्लिम देशों,6.232526783406203
हानिकारक होता,6.23250779403336
करवाए जा,6.2324828189735495
प्रमोद शर्मा,6.23246117058563
निर्मल कुमार,6.232313550492577
उन खबरों,6.232284158386138
संदिग्ध युवक,6.232179015178832
सभी प्रतिभागियों,6.232044971335931
प्रसाद गुप्ता,6.23202383898196
पुरानी बीमारी,6.2319771395121215
हालत इतनी,6.2319748289500625
प्रावधान रखा,6.231973622465983
गंभीर चिंता,6.231883646677211
संबंधी मामलों,6.231815477781663
बहुत अच्छे,6.231694871404363
अधीक्षक अजय,6.231600506381758
धाम मंदिर,6.231568991623714
लेकर चर्चाएं,6.231558825308135
बड़े स्तर,6.231491424221759
अभिव्यक्त करने,6.231386568932109
कार्य बाधित,6.231195934579764
12 अक्तूबर,6.2311041814531904
हर वर्ग,6.231093473296761
. g,6.230842084490724
राष्ट्रपति बनने,6.230837483944159
अतिरिक्त आयुक्त,6.23051773823036
जन सेवा,6.230413700555907
समझा जा,6.2303517747192485
पसीना आ,6.230241550517883
तैयारी शुरू,6.230102321270448
कमलनाथ जी,6.230030213630502
बेचने वाले,6.229987384045424
मुझ पर,6.22994420881369
मानी जाएगी,6.229925338911072
इसे देखते,6.22985012127221
अन्य व्यवस्थाएं,6.229800109038419
मौजूदा सत्र,6.229747939054234
बाल कृष्ण,6.229504213324624
- अर्चन,6.229423563792687
स्थायी तौर,6.229374027699934
- व्हीलर,6.229355998166126
जरूरी कदम,6.2293038792981426
सुदृढ़ करने,6.229239578033715
अपनी दादी,6.229095304401736
ऐसी तस्वीरें,6.228833150596638
रोज सुबह,6.228682771734498
मुख्य पार्षद,6.228674375375062
अपने विरोधियों,6.228644925146092
कुमार मिश्रा,6.228620071360702
लंबी पूछताछ,6.228335203654747
साल 2011,6.228225863218342
हटाया जा,6.227922944134731
पुरुष प्रधान,6.227838352989189
राष्ट्रीय खाद्य,6.22770063190824
लौटी तो,6.227672085367717
मंजूरी मिली,6.227666554159774
रिलीज होनी,6.227627513350053
दिलो -,6.2275869053130695
कप खेलने,6.227534408769858
न्होंने बताया,6.227460725853614
उपहार दिए,6.22739988143179
लगने वाले,6.227364290489218
ज्यादा फोकस,6.227076389876525
